id_transformador,data_amostragem,condicao_operacao,gas,valor_ppm
TR11,2024-01-25,Normal,Dióxido de Carbono,9314.0
TR11,2024-07-18,Normal,Dióxido de Carbono,7891.0
TR11,2025-04-23,Normal,Dióxido de Carbono,4473.0
TR11,2025-11-28,Normal,Dióxido de Carbono,10152.0
TR11,2026-05-28,Normal,Dióxido de Carbono,8459.0
TR11,2021-02-19,Normal,Etano,4.0
TR11,2021-05-03,Normal,Etano,3.0
TR11,2022-01-24,Normal,Etano,3.0
TR11,2022-07-01,Normal,Etano,5.0
TR11,2023-02-13,Normal,Etano,4.0
TR11,2023-07-27,Normal,Etano,3.0
TR11,2024-01-25,Normal,Etano,3.0
TR11,2024-07-18,Normal,Etano,5.0
TR11,2025-04-23,Normal,Etano,4.0
TR11,2025-11-28,Normal,Etano,3.0
TR11,2026-05-28,Normal,Etano,8.0
TR11,2021-02-19,Normal,Etileno,0.0
TR11,2021-05-03,Normal,Etileno,0.0
TR11,2022-01-24,Normal,Etileno,0.0
TR11,2022-07-01,Normal,Etileno,1.0
TR11,2023-02-13,Normal,Etileno,0.0
TR11,2023-07-27,Normal,Etileno,0.0
TR11,2024-01-25,Normal,Etileno,0.0
TR11,2024-07-18,Normal,Etileno,0.0
TR11,2025-04-23,Normal,Etileno,11.0
TR11,2025-11-28,Normal,Etileno,0.0
TR11,2026-05-28,Normal,Etileno,1.0
TR11,2021-02-19,Normal,Hidrogênio,7.0
TR11,2021-05-03,Normal,Hidrogênio,1.0
TR11,2022-01-24,Normal,Hidrogênio,2.0
TR11,2022-07-01,Normal,Hidrogênio,3.0
TR11,2023-02-13,Normal,Hidrogênio,2.0
TR11,2023-07-27,Normal,Hidrogênio,6.0
TR11,2024-01-25,Normal,Hidrogênio,8.0
TR11,2024-07-18,Normal,Hidrogênio,14.0
TR11,2025-04-23,Normal,Hidrogênio,2.0
TR11,2025-11-28,Normal,Hidrogênio,8.0
TR11,2026-05-28,Normal,Hidrogênio,5.0
TR11,2021-02-19,Normal,Metano,35.0
TR11,2021-05-03,Normal,Metano,38.0
TR11,2022-01-24,Normal,Metano,38.0
TR11,2022-07-01,Normal,Metano,55.0
TR11,2023-02-13,Normal,Metano,24.0
TR11,2023-07-27,Normal,Metano,54.0
TR11,2024-01-25,Normal,Metano,53.0
TR11,2024-07-18,Normal,Metano,57.0
TR11,2025-04-23,Normal,Metano,29.0
TR11,2025-11-28,Normal,Metano,54.0
TR11,2026-05-28,Normal,Metano,48.0
TR11,2021-02-19,Normal,Monóxido de Carbono,872.0
TR11,2021-05-03,Normal,Monóxido de Carbono,501.0
TR11,2022-01-24,Normal,Monóxido de Carbono,463.0
TR11,2022-07-01,Normal,Monóxido de Carbono,652.0
TR11,2023-02-13,Normal,Monóxido de Carbono,541.0
TR11,2023-07-27,Normal,Monóxido de Carbono,740.0
TR11,2024-01-25,Normal,Monóxido de Carbono,944.0
TR11,2024-07-18,Normal,Monóxido de Carbono,784.0
TR11,2025-04-23,Normal,Monóxido de Carbono,421.0
TR11,2025-11-28,Normal,Monóxido de Carbono,897.0
TR11,2026-05-28,Normal,Monóxido de Carbono,681.0
TR12,2020-10-08,Atenção,Acetileno,6.0
TR12,2021-09-01,Atenção,Acetileno,5.0
TR12,2022-09-28,Normal,Acetileno,6.0
TR12,2023-10-28,Normal,Acetileno,7.0
TR12,2024-10-31,Normal,Acetileno,7.0
TR12,2025-08-07,Normal,Acetileno,5.0
TR12,2020-10-08,Atenção,Dióxido de Carbono,1900.0
TR12,2021-09-01,Atenção,Dióxido de Carbono,41610.0
TR12,2022-09-28,Normal,Dióxido de Carbono,3325.0
TR12,2023-10-28,Normal,Dióxido de Carbono,2853.0
TR12,2024-10-31,Normal,Dióxido de Carbono,4085.0
TR12,2025-08-07,Normal,Dióxido de Carbono,3020.0
TR12,2020-10-08,Atenção,Etano,32.0
TR12,2021-09-01,Atenção,Etano,39.0
TR12,2022-09-28,Normal,Etano,33.0
TR12,2023-10-28,Normal,Etano,32.0
TR12,2024-10-31,Normal,Etano,38.0
TR12,2025-08-07,Normal,Etano,20.0
TR12,2020-10-08,Atenção,Etileno,211.0
TR12,2021-09-01,Atenção,Etileno,221.0
TR12,2022-09-28,Normal,Etileno,223.0
TR12,2023-10-28,Normal,Etileno,247.0
TR12,2024-10-31,Normal,Etileno,275.0
TR12,2025-08-07,Normal,Etileno,168.0
TR12,2020-10-08,Atenção,Hidrogênio,380.0
TR12,2021-09-01,Atenção,Hidrogênio,545.0
TR12,2022-09-28,Normal,Hidrogênio,211.0
TR12,2023-10-28,Normal,Hidrogênio,356.0
TR12,2024-10-31,Normal,Hidrogênio,304.0
TR12,2025-08-07,Normal,Hidrogênio,276.0
TR12,2020-10-08,Atenção,Metano,101.0
TR12,2021-09-01,Atenção,Metano,120.0
TR12,2022-09-28,Normal,Metano,123.0
TR12,2023-10-28,Normal,Metano,142.0
TR12,2024-10-31,Normal,Metano,154.0
TR12,2025-08-07,Normal,Metano,121.0
TR12,2020-10-08,Atenção,Monóxido de Carbono,189.0
TR12,2021-09-01,Atenção,Monóxido de Carbono,234.0
TR12,2022-09-28,Normal,Monóxido de Carbono,189.0
TR12,2023-10-28,Normal,Monóxido de Carbono,207.0
TR12,2024-10-31,Normal,Monóxido de Carbono,249.0
TR12,2025-08-07,Normal,Monóxido de Carbono,194.0
TR13,2020-10-08,Normal,Acetileno,0.0
TR13,2021-09-07,Normal,Acetileno,0.0
TR13,2022-09-14,Normal,Acetileno,0.0
TR13,2023-10-23,Normal,Acetileno,0.0
TR13,2024-10-04,Normal,Acetileno,0.0
TR13,2025-10-27,Normal,Acetileno,0.0
TR13,2020-10-08,Normal,Dióxido de Carbono,4504.0
TR13,2021-09-07,Normal,Dióxido de Carbono,4639.0
TR13,2022-09-14,Normal,Dióxido de Carbono,4191.0
TR13,2023-10-23,Normal,Dióxido de Carbono,5244.0
TR13,2024-10-04,Normal,Dióxido de Carbono,8103.0
TR13,2025-10-27,Normal,Dióxido de Carbono,8207.0
TR13,2020-10-08,Normal,Etano,1117.0
TR13,2021-09-07,Normal,Etano,1058.0
TR13,2022-09-14,Normal,Etano,900.0
TR13,2023-10-23,Normal,Etano,1283.0
TR13,2024-10-04,Normal,Etano,937.0
TR13,2025-10-27,Normal,Etano,1098.0
TR13,2020-10-08,Normal,Etileno,4.0
TR13,2021-09-07,Normal,Etileno,3.0
TR13,2022-09-14,Normal,Etileno,3.0
TR13,2023-10-23,Normal,Etileno,4.0
TR13,2024-10-04,Normal,Etileno,0.0
TR13,2025-10-27,Normal,Etileno,0.0
TR13,2020-10-08,Normal,Hidrogênio,12.0
TR13,2021-09-07,Normal,Hidrogênio,7.0
TR13,2022-09-14,Normal,Hidrogênio,7.0
TR13,2023-10-23,Normal,Hidrogênio,15.0
TR13,2024-10-04,Normal,Hidrogênio,15.0
TR13,2025-10-27,Normal,Hidrogênio,16.0
TR13,2020-10-08,Normal,Metano,8.0
TR13,2021-09-07,Normal,Metano,5.0
TR13,2022-09-14,Normal,Metano,6.0
TR13,2023-10-23,Normal,Metano,7.0
TR13,2024-10-04,Normal,Metano,3.0
TR13,2025-10-27,Normal,Metano,6.0
TR13,2020-10-08,Normal,Monóxido de Carbono,74.0
TR13,2021-09-07,Normal,Monóxido de Carbono,67.0
TR13,2022-09-14,Normal,Monóxido de Carbono,64.0
TR13,2023-10-23,Normal,Monóxido de Carbono,90.0
TR13,2024-10-04,Normal,Monóxido de Carbono,145.0
TR13,2025-10-27,Normal,Monóxido de Carbono,98.0
TR14,2023-02-15,Normal,Acetileno,0.0
TR14,2023-02-17,Normal,Acetileno,0.0
TR14,2023-05-03,Normal,Acetileno,0.0
TR14,2023-05-04,Normal,Acetileno,0.0
TR14,2023-07-28,Normal,Acetileno,0.0
TR14,2023-10-04,Normal,Acetileno,0.0
TR14,2023-12-08,Normal,Acetileno,0.0
TR14,2024-04-24,Normal,Acetileno,0.0
TR14,2024-07-30,Normal,Acetileno,0.0
TR14,2025-01-14,Normal,Acetileno,0.0
TR14,2025-03-18,Normal,Acetileno,0.0
TR14,2025-06-10,Normal,Acetileno,0.0
TR14,2023-02-15,Normal,Dióxido de Carbono,9576.0
TR14,2023-02-17,Normal,Dióxido de Carbono,23823.0
TR14,2023-05-03,Normal,Dióxido de Carbono,7441.0
TR14,2023-05-04,Normal,Dióxido de Carbono,9096.0
TR14,2023-07-28,Normal,Dióxido de Carbono,7783.0
TR14,2023-10-04,Normal,Dióxido de Carbono,15299.0
TR14,2023-12-08,Normal,Dióxido de Carbono,15829.0
TR14,2024-04-24,Normal,Dióxido de Carbono,18065.0
TR14,2024-07-30,Normal,Dióxido de Carbono,9237.0
TR14,2025-01-14,Normal,Dióxido de Carbono,11252.0
TR14,2025-03-18,Normal,Dióxido de Carbono,14872.0
TR14,2025-06-10,Normal,Dióxido de Carbono,22244.0
TR14,2023-02-15,Normal,Etano,3.0
TR14,2023-02-17,Normal,Etano,0.0
TR14,2023-05-03,Normal,Etano,2.0
TR14,2023-05-04,Normal,Etano,3.0
TR14,2023-07-28,Normal,Etano,0.0
TR14,2023-10-04,Normal,Etano,0.0
TR14,2023-12-08,Normal,Etano,0.0
TR14,2024-04-24,Normal,Etano,5.0
TR14,2024-07-30,Normal,Etano,3.0
TR14,2025-01-14,Normal,Etano,2.0
TR14,2025-03-18,Normal,Etano,5.0
TR14,2025-06-10,Normal,Etano,6.0
TR14,2023-02-15,Normal,Etileno,0.0
TR14,2023-02-17,Normal,Etileno,0.0
TR14,2023-05-03,Normal,Etileno,0.0
TR14,2023-05-04,Normal,Etileno,0.0
TR14,2023-07-28,Normal,Etileno,0.0
TR14,2023-10-04,Normal,Etileno,0.0
TR14,2023-12-08,Normal,Etileno,0.0
TR14,2024-04-24,Normal,Etileno,0.0
TR14,2024-07-30,Normal,Etileno,0.0
TR14,2025-01-14,Normal,Etileno,0.0
TR14,2025-03-18,Normal,Etileno,0.0
TR14,2025-06-10,Normal,Etileno,0.0
TR14,2023-02-15,Normal,Hidrogênio,580.0
TR14,2023-02-17,Normal,Hidrogênio,539.0
TR14,2023-05-03,Normal,Hidrogênio,455.0
TR14,2023-05-04,Normal,Hidrogênio,444.0
TR14,2023-07-28,Normal,Hidrogênio,519.0
TR14,2023-10-04,Normal,Hidrogênio,445.0
TR14,2023-12-08,Normal,Hidrogênio,603.0
TR14,2024-04-24,Normal,Hidrogênio,597.0
TR14,2024-07-30,Normal,Hidrogênio,325.0
TR14,2025-01-14,Normal,Hidrogênio,405.0
TR14,2025-03-18,Normal,Hidrogênio,713.0
TR14,2025-06-10,Normal,Hidrogênio,680.0
TR14,2023-02-15,Normal,Metano,17.0
TR14,2023-02-17,Normal,Metano,24.0
TR14,2023-05-03,Normal,Metano,49.0
TR14,2023-05-04,Normal,Metano,56.0
TR14,2023-07-28,Normal,Metano,18.0
TR14,2023-10-04,Normal,Metano,28.0
TR14,2023-12-08,Normal,Metano,38.0
TR14,2024-04-24,Normal,Metano,34.0
TR14,2024-07-30,Normal,Metano,12.0
TR14,2025-01-14,Normal,Metano,18.0
TR14,2025-03-18,Normal,Metano,43.0
TR14,2025-06-10,Normal,Metano,44.0
TR14,2023-02-15,Normal,Monóxido de Carbono,497.0
TR14,2023-02-17,Normal,Monóxido de Carbono,558.0
TR14,2023-05-03,Normal,Monóxido de Carbono,444.0
TR14,2023-05-04,Normal,Monóxido de Carbono,481.0
TR14,2023-07-28,Normal,Monóxido de Carbono,487.0
TR14,2023-10-04,Normal,Monóxido de Carbono,644.0
TR14,2023-12-08,Normal,Monóxido de Carbono,942.0
TR14,2024-04-24,Normal,Monóxido de Carbono,789.0
TR14,2024-07-30,Normal,Monóxido de Carbono,165.0
TR14,2025-01-14,Normal,Monóxido de Carbono,402.0
TR14,2025-03-18,Normal,Monóxido de Carbono,507.0
TR14,2025-06-10,Normal,Monóxido de Carbono,612.0
TR15,2023-11-28,Normal,Acetileno,1.0
TR15,2023-11-29,Normal,Acetileno,1.0
TR15,2024-02-20,Normal,Acetileno,1.0
TR15,2024-02-21,Normal,Acetileno,1.0
TR15,2024-06-04,Normal,Acetileno,0.0
TR15,2024-06-04,Normal,Acetileno,1.0
TR15,2024-08-20,Normal,Acetileno,0.0
TR15,2024-08-27,Normal,Acetileno,0.0
TR15,2024-11-04,Normal,Acetileno,0.0
TR15,2024-11-05,Normal,Acetileno,1.0
TR15,2025-02-04,Normal,Acetileno,0.0
TR15,2025-02-05,Normal,Acetileno,1.0
TR15,2023-11-28,Normal,Dióxido de Carbono,10648.0
TR15,2023-11-29,Normal,Dióxido de Carbono,14759.0
TR15,2024-02-20,Normal,Dióxido de Carbono,11577.0
TR15,2024-02-21,Normal,Dióxido de Carbono,18234.0
TR15,2024-06-04,Normal,Dióxido de Carbono,11905.0
TR15,2024-06-04,Normal,Dióxido de Carbono,12323.0
TR15,2024-08-20,Normal,Dióxido de Carbono,12207.0
TR15,2024-08-27,Normal,Dióxido de Carbono,18137.0
TR15,2024-11-04,Normal,Dióxido de Carbono,17788.0
TR15,2024-11-05,Normal,Dióxido de Carbono,18728.0
TR15,2025-02-04,Normal,Dióxido de Carbono,17809.0
TR15,2025-02-05,Normal,Dióxido de Carbono,18004.0
TR15,2023-11-28,Normal,Etano,121.0
TR15,2023-11-29,Normal,Etano,122.0
TR15,2024-02-20,Normal,Etano,166.0
TR15,2024-02-21,Normal,Etano,181.0
TR15,2024-06-04,Normal,Etano,132.0
TR15,2024-06-04,Normal,Etano,141.0
TR15,2024-08-20,Normal,Etano,182.0
TR15,2024-08-27,Normal,Etano,133.0
TR15,2024-11-04,Normal,Etano,140.0
TR15,2024-11-05,Normal,Etano,155.0
TR15,2025-02-04,Normal,Etano,132.0
TR15,2025-02-05,Normal,Etano,149.0
TR15,2023-11-28,Normal,Etileno,415.0
TR15,2023-11-29,Normal,Etileno,487.0
TR15,2024-02-20,Normal,Etileno,591.0
TR15,2024-02-21,Normal,Etileno,576.0
TR15,2024-06-04,Normal,Etileno,467.0
TR15,2024-06-04,Normal,Etileno,480.0
TR15,2024-08-20,Normal,Etileno,439.0
TR15,2024-08-27,Normal,Etileno,399.0
TR15,2024-11-04,Normal,Etileno,416.0
TR15,2024-11-05,Normal,Etileno,582.0
TR15,2025-02-04,Normal,Etileno,395.0
TR15,2025-02-05,Normal,Etileno,431.0
TR15,2023-11-28,Normal,Hidrogênio,891.0
TR15,2023-11-29,Normal,Hidrogênio,978.0
TR15,2024-02-20,Normal,Hidrogênio,954.0
TR15,2024-02-21,Normal,Hidrogênio,1084.0
TR15,2024-06-04,Normal,Hidrogênio,884.0
TR15,2024-06-04,Normal,Hidrogênio,891.0
TR15,2024-08-20,Normal,Hidrogênio,822.0
TR15,2024-08-27,Normal,Hidrogênio,837.0
TR15,2024-11-04,Normal,Hidrogênio,932.0
TR15,2024-11-05,Normal,Hidrogênio,949.0
TR15,2025-02-04,Normal,Hidrogênio,1009.0
TR15,2025-02-05,Normal,Hidrogênio,983.0
TR15,2023-11-28,Normal,Metano,438.0
TR15,2023-11-29,Normal,Metano,495.0
TR15,2024-02-20,Normal,Metano,697.0
TR15,2024-02-21,Normal,Metano,680.0
TR15,2024-06-04,Normal,Metano,477.0
TR15,2024-06-04,Normal,Metano,489.0
TR15,2024-08-20,Normal,Metano,488.0
TR15,2024-08-27,Normal,Metano,495.0
TR15,2024-11-04,Normal,Metano,403.0
TR15,2024-11-05,Normal,Metano,597.0
TR15,2025-02-04,Normal,Metano,538.0
TR15,2025-02-05,Normal,Metano,562.0
TR15,2023-11-28,Normal,Monóxido de Carbono,695.0
TR15,2023-11-29,Normal,Monóxido de Carbono,817.0
TR15,2024-02-20,Normal,Monóxido de Carbono,892.0
TR15,2024-02-21,Normal,Monóxido de Carbono,1186.0
TR15,2024-06-04,Normal,Monóxido de Carbono,786.0
TR15,2024-06-04,Normal,Monóxido de Carbono,831.0
TR15,2024-08-20,Normal,Monóxido de Carbono,807.0
TR15,2024-08-27,Normal,Monóxido de Carbono,1003.0
TR15,2024-11-04,Normal,Monóxido de Carbono,1159.0
TR15,2024-11-05,Normal,Monóxido de Carbono,1018.0
TR15,2025-02-04,Normal,Monóxido de Carbono,759.0
TR15,2025-02-05,Normal,Monóxido de Carbono,807.0
TR16,2021-02-10,Normal,Acetileno,0.0
TR16,2021-08-09,Normal,Acetileno,0.0
TR16,2022-02-14,Normal,Acetileno,0.0
TR16,2022-07-23,Normal,Acetileno,0.0
TR16,2023-02-06,Normal,Acetileno,0.0
TR16,2023-10-23,Normal,Acetileno,0.0
TR16,2024-03-20,Normal,Acetileno,0.0
TR16,2024-09-30,Normal,Acetileno,0.0
TR16,2025-03-28,Normal,Acetileno,0.0
TR16,2025-09-10,Normal,Acetileno,0.0
TR16,2026-03-16,Normal,Acetileno,0.2
TR16,2021-02-10,Normal,Dióxido de Carbono,1200.0
TR16,2021-08-09,Normal,Dióxido de Carbono,1552.0
TR16,2022-02-14,Normal,Dióxido de Carbono,487.0
TR16,2022-07-23,Normal,Dióxido de Carbono,689.0
TR16,2023-02-06,Normal,Dióxido de Carbono,520.0
TR16,2023-10-23,Normal,Dióxido de Carbono,1230.0
TR16,2024-03-20,Normal,Dióxido de Carbono,1238.6
TR16,2024-09-30,Normal,Dióxido de Carbono,1747.7
TR16,2025-03-28,Normal,Dióxido de Carbono,1892.1
TR16,2025-09-10,Normal,Dióxido de Carbono,1934.6
TR16,2026-03-16,Normal,Dióxido de Carbono,2200.7
TR16,2021-02-10,Normal,Etano,0.0
TR16,2021-08-09,Normal,Etano,0.0
TR16,2022-02-14,Normal,Etano,0.0
TR16,2022-07-23,Normal,Etano,0.0
TR16,2023-02-06,Normal,Etano,0.0
TR16,2023-10-23,Normal,Etano,0.0
TR16,2024-03-20,Normal,Etano,0.3
TR16,2024-09-30,Normal,Etano,0.5
TR16,2025-03-28,Normal,Etano,0.7
TR16,2025-09-10,Normal,Etano,0.2
TR16,2026-03-16,Normal,Etano,0.5
TR16,2021-02-10,Normal,Etileno,0.0
TR16,2021-08-09,Normal,Etileno,0.0
TR16,2022-02-14,Normal,Etileno,0.0
TR16,2022-07-23,Normal,Etileno,0.0
TR16,2023-02-06,Normal,Etileno,0.0
TR16,2023-10-23,Normal,Etileno,2.0
TR16,2024-03-20,Normal,Etileno,0.0
TR16,2024-09-30,Normal,Etileno,0.0
TR16,2025-03-28,Normal,Etileno,0.0
TR16,2025-09-10,Normal,Etileno,0.3
TR16,2026-03-16,Normal,Etileno,0.4
TR16,2021-02-10,Normal,Hidrogênio,19.0
TR16,2021-08-09,Normal,Hidrogênio,4.0
TR16,2022-02-14,Normal,Hidrogênio,28.0
TR16,2022-07-23,Normal,Hidrogênio,43.0
TR16,2023-02-06,Normal,Hidrogênio,19.0
TR16,2023-10-23,Normal,Hidrogênio,31.0
TR16,2024-03-20,Normal,Hidrogênio,11.9
TR16,2024-09-30,Normal,Hidrogênio,9.5
TR16,2025-03-28,Normal,Hidrogênio,5.1
TR16,2025-09-10,Normal,Hidrogênio,7.2
TR16,2026-03-16,Normal,Hidrogênio,6.3
TR16,2021-02-10,Normal,Metano,3.0
TR16,2021-08-09,Normal,Metano,5.0
TR16,2022-02-14,Normal,Metano,10.0
TR16,2022-07-23,Normal,Metano,13.0
TR16,2023-02-06,Normal,Metano,7.0
TR16,2023-10-23,Normal,Metano,10.0
TR16,2024-03-20,Normal,Metano,4.78
TR16,2024-09-30,Normal,Metano,17.8
TR16,2025-03-28,Normal,Metano,18.1
TR16,2025-09-10,Normal,Metano,18.5
TR16,2026-03-16,Normal,Metano,21.3
TR16,2021-02-10,Normal,Monóxido de Carbono,408.0
TR16,2021-08-09,Normal,Monóxido de Carbono,521.0
TR16,2022-02-14,Normal,Monóxido de Carbono,144.0
TR16,2022-07-23,Normal,Monóxido de Carbono,232.0
TR16,2023-02-06,Normal,Monóxido de Carbono,176.0
TR16,2023-10-23,Normal,Monóxido de Carbono,384.0
TR16,2024-03-20,Normal,Monóxido de Carbono,510.8
TR16,2024-09-30,Normal,Monóxido de Carbono,368.7
TR16,2025-03-28,Normal,Monóxido de Carbono,705.4
TR16,2025-09-10,Normal,Monóxido de Carbono,708.9
TR16,2026-03-16,Normal,Monóxido de Carbono,968.6
TR17,2020-12-28,Normal,Acetileno,0.0
TR17,2021-02-10,Normal,Acetileno,0.0
TR17,2022-03-14,Normal,Acetileno,0.0
TR17,2022-07-23,Normal,Acetileno,0.0
TR17,2023-02-06,Normal,Acetileno,0.0
TR17,2023-10-23,Normal,Acetileno,0.0
TR17,2024-03-20,Normal,Acetileno,0.0
TR17,2024-09-27,Normal,Acetileno,0.0
TR17,2025-03-28,Normal,Acetileno,0.0
TR17,2025-09-10,Normal,Acetileno,0.0
TR17,2026-03-17,Normal,Acetileno,0.0
TR17,2020-12-28,Normal,Dióxido de Carbono,1380.0
TR17,2021-02-10,Normal,Dióxido de Carbono,1700.0
TR17,2022-03-14,Normal,Dióxido de Carbono,2078.0
TR17,2022-07-23,Normal,Dióxido de Carbono,2088.0
TR17,2023-02-06,Normal,Dióxido de Carbono,1217.0
TR17,2023-10-23,Normal,Dióxido de Carbono,4477.0
TR17,2024-03-20,Normal,Dióxido de Carbono,2288.8
TR17,2024-09-27,Normal,Dióxido de Carbono,3119.8
TR17,2025-03-28,Normal,Dióxido de Carbono,2875.8
TR17,2025-09-10,Normal,Dióxido de Carbono,4110.8
TR17,2026-03-17,Normal,Dióxido de Carbono,4083.7
TR17,2020-12-28,Normal,Etano,1.0
TR17,2021-02-10,Normal,Etano,1.0
TR17,2022-03-14,Normal,Etano,1.0
TR17,2022-07-23,Normal,Etano,0.0
TR17,2023-02-06,Normal,Etano,2.0
TR17,2023-10-23,Normal,Etano,1.0
TR17,2024-03-20,Normal,Etano,0.0
TR17,2024-09-27,Normal,Etano,0.0
TR17,2025-03-28,Normal,Etano,0.0
TR17,2025-09-10,Normal,Etano,0.7
TR17,2026-03-17,Normal,Etano,0.5
TR17,2020-12-28,Normal,Etileno,1.0
TR17,2021-02-10,Normal,Etileno,1.0
TR17,2022-03-14,Normal,Etileno,1.0
TR17,2022-07-23,Normal,Etileno,1.0
TR17,2023-02-06,Normal,Etileno,0.0
TR17,2023-10-23,Normal,Etileno,0.0
TR17,2024-03-20,Normal,Etileno,0.0
TR17,2024-09-27,Normal,Etileno,0.0
TR17,2025-03-28,Normal,Etileno,0.0
TR17,2025-09-10,Normal,Etileno,0.0
TR17,2026-03-17,Normal,Etileno,0.0
TR17,2020-12-28,Normal,Hidrogênio,29.0
TR17,2021-02-10,Normal,Hidrogênio,5.0
TR17,2022-03-14,Normal,Hidrogênio,10.0
TR17,2022-07-23,Normal,Hidrogênio,3.0
TR17,2023-02-06,Normal,Hidrogênio,102.0
TR17,2023-10-23,Normal,Hidrogênio,4.0
TR17,2024-03-20,Normal,Hidrogênio,2.0
TR17,2024-09-27,Normal,Hidrogênio,1.5
TR17,2025-03-28,Normal,Hidrogênio,5.3
TR17,2025-09-10,Normal,Hidrogênio,4.4
TR17,2026-03-17,Normal,Hidrogênio,2.4
TR17,2020-12-28,Normal,Metano,0.0
TR17,2021-02-10,Normal,Metano,3.0
TR17,2022-03-14,Normal,Metano,7.0
TR17,2022-07-23,Normal,Metano,7.0
TR17,2023-02-06,Normal,Metano,9.0
TR17,2023-10-23,Normal,Metano,10.0
TR17,2024-03-20,Normal,Metano,3.8
TR17,2024-09-27,Normal,Metano,35.0
TR17,2025-03-28,Normal,Metano,18.7
TR17,2025-09-10,Normal,Metano,10.9
TR17,2026-03-17,Normal,Metano,4.7
TR17,2020-12-28,Normal,Monóxido de Carbono,361.0
TR17,2021-02-10,Normal,Monóxido de Carbono,281.0
TR17,2022-03-14,Normal,Monóxido de Carbono,714.0
TR17,2022-07-23,Normal,Monóxido de Carbono,606.0
TR17,2023-02-06,Normal,Monóxido de Carbono,191.0
TR17,2023-10-23,Normal,Monóxido de Carbono,1098.0
TR17,2024-03-20,Normal,Monóxido de Carbono,789.9
TR17,2024-09-27,Normal,Monóxido de Carbono,1143.9
TR17,2025-03-28,Normal,Monóxido de Carbono,983.5
TR17,2025-09-10,Normal,Monóxido de Carbono,1213.2
TR17,2026-03-17,Normal,Monóxido de Carbono,774.5
TR18,2023-11-29,Normal,Acetileno,0.0
TR18,2024-05-23,Normal,Acetileno,0.0
TR18,2024-11-25,Normal,Acetileno,0.0
TR18,2025-06-17,Normal,Acetileno,0.0
TR18,2025-10-22,Normal,Acetileno,0.0
TR18,2026-04-23,Normal,Acetileno,0.0
TR18,2023-11-29,Normal,Dióxido de Carbono,3814.0
TR18,2024-05-23,Normal,Dióxido de Carbono,3889.0
TR18,2024-11-25,Normal,Dióxido de Carbono,5174.0
TR18,2025-06-17,Normal,Dióxido de Carbono,1722.0
TR18,2025-10-22,Normal,Dióxido de Carbono,2937.0
TR18,2026-04-23,Normal,Dióxido de Carbono,2534.0
TR18,2023-11-29,Normal,Etano,0.0
TR18,2024-05-23,Normal,Etano,0.0
TR18,2024-11-25,Normal,Etano,0.0
TR18,2025-06-17,Normal,Etano,0.0
TR18,2025-10-22,Normal,Etano,0.0
TR18,2026-04-23,Normal,Etano,0.0
TR18,2023-11-29,Normal,Etileno,0.0
TR18,2024-05-23,Normal,Etileno,0.0
TR18,2024-11-25,Normal,Etileno,0.0
TR18,2025-06-17,Normal,Etileno,0.0
TR18,2025-10-22,Normal,Etileno,0.0
TR18,2026-04-23,Normal,Etileno,0.0
TR18,2023-11-29,Normal,Hidrogênio,3.0
TR18,2024-05-23,Normal,Hidrogênio,8.0
TR18,2024-11-25,Normal,Hidrogênio,2.0
TR18,2025-06-17,Normal,Hidrogênio,6.0
TR18,2025-10-22,Normal,Hidrogênio,10.0
TR18,2026-04-23,Normal,Hidrogênio,2.0
TR18,2023-11-29,Normal,Metano,13.0
TR18,2024-05-23,Normal,Metano,16.0
TR18,2024-11-25,Normal,Metano,9.0
TR18,2025-06-17,Normal,Metano,3.0
TR18,2025-10-22,Normal,Metano,10.0
TR18,2026-04-23,Normal,Metano,9.0
TR18,2023-11-29,Normal,Monóxido de Carbono,1114.0
TR18,2024-05-23,Normal,Monóxido de Carbono,1352.0
TR18,2024-11-25,Normal,Monóxido de Carbono,1404.0
TR18,2025-06-17,Normal,Monóxido de Carbono,784.0
TR18,2025-10-22,Normal,Monóxido de Carbono,728.0
TR18,2026-04-23,Normal,Monóxido de Carbono,1027.0
TR19,2023-10-28,Normal,Acetileno,0.0
TR19,2024-04-18,Normal,Acetileno,0.0
TR19,2024-10-22,Normal,Acetileno,0.0
TR19,2025-04-18,Normal,Acetileno,0.0
TR19,2025-11-28,Normal,Acetileno,0.0
TR19,2026-04-28,Normal,Acetileno,0.0
TR19,2023-10-28,Normal,Dióxido de Carbono,3312.0
TR19,2024-04-18,Normal,Dióxido de Carbono,4941.0
TR19,2024-10-22,Normal,Dióxido de Carbono,3830.0
TR19,2025-04-18,Normal,Dióxido de Carbono,2309.0
TR19,2025-11-28,Normal,Dióxido de Carbono,5080.0
TR19,2026-04-28,Normal,Dióxido de Carbono,2782.0
TR19,2023-10-28,Normal,Etano,0.0
TR19,2024-04-18,Normal,Etano,0.0
TR19,2024-10-22,Normal,Etano,0.0
TR19,2025-04-18,Normal,Etano,0.0
TR19,2025-11-28,Normal,Etano,0.0
TR19,2026-04-28,Normal,Etano,0.0
TR19,2023-10-28,Normal,Etileno,0.0
TR19,2024-04-18,Normal,Etileno,0.0
TR19,2024-10-22,Normal,Etileno,0.0
TR19,2025-04-18,Normal,Etileno,0.0
TR19,2025-11-28,Normal,Etileno,0.0
TR19,2026-04-28,Normal,Etileno,0.0
TR19,2023-10-28,Normal,Hidrogênio,9.0
TR19,2024-04-18,Normal,Hidrogênio,41.0
